municipio,ano,vinculos,nome
3170909,2018,1000,Varzelândia
3170909,2019,1067,Varzelândia
3127909,2011,330,Grupiara
3127909,2014,336,Grupiara
3127909,2013,375,Grupiara
3127909,2012,324,Grupiara
3127909,2010,295,Grupiara
3127909,2016,312,Grupiara
3127909,2015,360,Grupiara
3127909,2020,291,Grupiara
3127909,2017,349,Grupiara
3127909,2018,274,Grupiara
3127909,2019,400,Grupiara
3106804,2011,361,Bias Fortes
3106804,2014,351,Bias Fortes
3106804,2013,356,Bias Fortes
3106804,2012,348,Bias Fortes
3106804,2010,392,Bias Fortes
3106804,2016,295,Bias Fortes
3106804,2015,358,Bias Fortes
3106804,2020,228,Bias Fortes
3106804,2017,330,Bias Fortes
3106804,2018,324,Bias Fortes
3106804,2019,300,Bias Fortes
3163409,2011,517,São José do Goiabal
3163409,2014,552,São José do Goiabal
3163409,2013,567,São José do Goiabal
3163409,2012,548,São José do Goiabal
3163409,2010,431,São José do Goiabal
3163409,2016,503,São José do Goiabal
3163409,2015,554,São José do Goiabal
3163409,2020,569,São José do Goiabal
3163409,2017,541,São José do Goiabal
3163409,2018,532,São José do Goiabal
3163409,2019,551,São José do Goiabal
3129905,2011,351,Ibitiúra de Minas
3129905,2014,354,Ibitiúra de Minas
3129905,2013,338,Ibitiúra de Minas
3129905,2012,339,Ibitiúra de Minas
3129905,2010,351,Ibitiúra de Minas
3129905,2016,338,Ibitiúra de Minas
3129905,2015,353,Ibitiúra de Minas
3129905,2020,341,Ibitiúra de Minas
3129905,2017,354,Ibitiúra de Minas
3129905,2018,363,Ibitiúra de Minas
3129905,2019,372,Ibitiúra de Minas
3104403,2011,450,Argirita
3104403,2014,457,Argirita
3104403,2013,422,Argirita
3104403,2012,440,Argirita
3104403,2010,488,Argirita
3104403,2016,439,Argirita
3104403,2015,471,Argirita
3104403,2020,393,Argirita
3104403,2017,480,Argirita
3104403,2018,470,Argirita
3104403,2019,399,Argirita
3128402,2011,1498,Guarani
3128402,2014,1440,Guarani
3128402,2013,1530,Guarani
3128402,2012,1399,Guarani
3128402,2010,1389,Guarani
3128402,2016,1341,Guarani
3128402,2015,1455,Guarani
3128402,2020,1173,Guarani
3128402,2017,1470,Guarani
3128402,2018,1326,Guarani
3128402,2019,1385,Guarani
3159308,2011,614,Santa Rita de Jacutinga
3159308,2014,608,Santa Rita de Jacutinga
3159308,2013,585,Santa Rita de Jacutinga
3159308,2012,559,Santa Rita de Jacutinga
3159308,2010,529,Santa Rita de Jacutinga
3159308,2016,546,Santa Rita de Jacutinga
3159308,2015,623,Santa Rita de Jacutinga
3159308,2020,539,Santa Rita de Jacutinga
3159308,2017,645,Santa Rita de Jacutinga
3159308,2018,644,Santa Rita de Jacutinga
3159308,2019,656,Santa Rita de Jacutinga
3170750,2011,1057,Varjão de Minas
3170750,2014,1189,Varjão de Minas
3170750,2013,1178,Varjão de Minas
3170750,2012,1107,Varjão de Minas
3170750,2010,1014,Varjão de Minas
3170750,2016,1064,Varjão de Minas
3170750,2015,1144,Varjão de Minas
3170750,2020,1180,Varjão de Minas
3170750,2017,1298,Varjão de Minas
3170750,2018,1229,Varjão de Minas
3170750,2019,1239,Varjão de Minas
3171907,2011,309,Virgolândia
3171907,2014,326,Virgolândia
3171907,2013,319,Virgolândia
3171907,2012,326,Virgolândia
3171907,2010,299,Virgolândia
3171907,2016,305,Virgolândia
3171907,2015,301,Virgolândia
3171907,2020,254,Virgolândia
3171907,2017,364,Virgolândia
3171907,2018,266,Virgolândia
3171907,2019,336,Virgolândia
3126752,2011,429,Franciscópolis
3126752,2014,500,Franciscópolis
3126752,2013,383,Franciscópolis
3126752,2012,356,Franciscópolis
3126752,2010,342,Franciscópolis
3126752,2016,506,Franciscópolis
3126752,2015,587,Franciscópolis
3126752,2020,560,Franciscópolis
3126752,2017,570,Franciscópolis
3126752,2018,542,Franciscópolis
3126752,2019,588,Franciscópolis
3124609,2011,358,Estrela Dalva
3124609,2014,407,Estrela Dalva
3124609,2013,378,Estrela Dalva
3124609,2012,311,Estrela Dalva
3124609,2010,343,Estrela Dalva
3124609,2016,353,Estrela Dalva
3124609,2015,356,Estrela Dalva
3124609,2020,298,Estrela Dalva
3124609,2017,395,Estrela Dalva
3124609,2018,321,Estrela Dalva
3124609,2019,287,Estrela Dalva
3154200,2011,1061,Resende Costa
3154200,2014,1113,Resende Costa
3154200,2013,1190,Resende Costa
3154200,2012,1143,Resende Costa
3154200,2010,1002,Resende Costa
3154200,2016,1197,Resende Costa
3154200,2015,1206,Resende Costa
3154200,2020,1287,Resende Costa
3154200,2017,1219,Resende Costa
3154200,2018,1276,Resende Costa
3154200,2019,1340,Resende Costa
3120508,2011,1279,Cristina
3120508,2014,1472,Cristina
3120508,2013,1438,Cristina
3120508,2012,1333,Cristina
3120508,2010,1090,Cristina
3120508,2016,1288,Cristina
3120508,2015,1453,Cristina
3120508,2020,1478,Cristina
3120508,2017,1291,Cristina
3120508,2018,1496,Cristina
3120508,2019,1499,Cristina
3167905,2011,538,Tabuleiro
3167905,2014,529,Tabuleiro
3167905,2013,499,Tabuleiro
3167905,2012,438,Tabuleiro
3167905,2010,541,Tabuleiro
3167905,2016,483,Tabuleiro
3167905,2015,532,Tabuleiro
3167905,2020,497,Tabuleiro
3167905,2017,508,Tabuleiro
3167905,2018,605,Tabuleiro
3167905,2019,528,Tabuleiro
3141009,2011,857,Mato Verde
3141009,2014,890,Mato Verde
3141009,2013,950,Mato Verde
3141009,2012,682,Mato Verde
3141009,2010,616,Mato Verde
3141009,2016,1082,Mato Verde
3141009,2015,1001,Mato Verde
3141009,2020,954,Mato Verde
3141009,2017,1043,Mato Verde
3141009,2018,1002,Mato Verde
3141009,2019,1091,Mato Verde
3156502,2011,562,Rubelita
3156502,2014,308,Rubelita
3156502,2013,432,Rubelita
3156502,2012,354,Rubelita
3156502,2010,466,Rubelita
3156502,2016,434,Rubelita
3156502,2015,382,Rubelita
3156502,2020,458,Rubelita
3156502,2017,486,Rubelita
3156502,2018,502,Rubelita
3156502,2019,585,Rubelita
3129103,2011,650,Gurinhatã
3129103,2014,632,Gurinhatã
3129103,2013,664,Gurinhatã
3129103,2012,596,Gurinhatã
3129103,2010,618,Gurinhatã
3129103,2016,681,Gurinhatã
3129103,2015,746,Gurinhatã
3129103,2020,649,Gurinhatã
3129103,2017,767,Gurinhatã
3129103,2018,758,Gurinhatã
3129103,2019,736,Gurinhatã
3142502,2011,297,Monjolos
3142502,2014,359,Monjolos
3142502,2013,309,Monjolos
3142502,2012,289,Monjolos
3142502,2010,259,Monjolos
3142502,2016,322,Monjolos
3142502,2015,357,Monjolos
3142502,2020,340,Monjolos
3142502,2017,362,Monjolos
3142502,2018,373,Monjolos
3142502,2019,343,Monjolos
3157609,2011,297,Santa Fé de Minas
3157609,2014,440,Santa Fé de Minas
3157609,2013,261,Santa Fé de Minas
3157609,2012,264,Santa Fé de Minas
3157609,2010,285,Santa Fé de Minas
3157609,2016,252,Santa Fé de Minas
3157609,2015,424,Santa Fé de Minas
3157609,2020,372,Santa Fé de Minas
3157609,2017,375,Santa Fé de Minas
3157609,2018,404,Santa Fé de Minas
3157609,2019,399,Santa Fé de Minas
3159100,2011,433,Santana dos Montes
3159100,2014,328,Santana dos Montes
3159100,2013,360,Santana dos Montes
3159100,2012,342,Santana dos Montes
3159100,2010,413,Santana dos Montes
3159100,2016,302,Santana dos Montes
3159100,2015,291,Santana dos Montes
3159100,2020,296,Santana dos Montes
3159100,2017,390,Santana dos Montes
3159100,2018,409,Santana dos Montes
3159100,2019,413,Santana dos Montes
3165701,2011,611,Senador Firmino
3165701,2014,752,Senador Firmino
3165701,2013,674,Senador Firmino
3165701,2012,586,Senador Firmino
3165701,2010,634,Senador Firmino
3165701,2016,572,Senador Firmino
3165701,2015,710,Senador Firmino
3165701,2020,774,Senador Firmino
3165701,2017,655,Senador Firmino
3165701,2018,669,Senador Firmino
3165701,2019,681,Senador Firmino
3116001,2011,373,Chalé
3116001,2014,428,Chalé
3116001,2013,346,Chalé
3116001,2012,400,Chalé
3116001,2010,350,Chalé
3116001,2016,336,Chalé
3116001,2015,416,Chalé
3116001,2020,404,Chalé
3116001,2017,410,Chalé
3116001,2018,388,Chalé
3116001,2019,176,Chalé
3104700,2011,856,Ataléia
3104700,2014,1016,Ataléia
3104700,2013,960,Ataléia
3104700,2012,969,Ataléia
3104700,2010,822,Ataléia
3104700,2016,1006,Ataléia
3104700,2015,1061,Ataléia
3104700,2020,891,Ataléia
3104700,2017,965,Ataléia
3104700,2018,994,Ataléia
3104700,2019,1045,Ataléia
3150109,2011,348,Piau
3150109,2014,305,Piau
3150109,2013,336,Piau
3150109,2012,315,Piau
3150109,2010,356,Piau
3150109,2016,206,Piau
3150109,2015,379,Piau
3150109,2020,357,Piau
3150109,2017,242,Piau
3150109,2018,370,Piau
3150109,2019,378,Piau
3127073,2011,288,Fruta de Leite
3127073,2014,296,Fruta de Leite
3127073,2013,284,Fruta de Leite
3127073,2012,272,Fruta de Leite
3127073,2010,335,Fruta de Leite
3127073,2016,320,Fruta de Leite
3127073,2015,348,Fruta de Leite
3127073,2020,301,Fruta de Leite
3127073,2017,308,Fruta de Leite
3127073,2018,354,Fruta de Leite
3127073,2019,329,Fruta de Leite
3165602,2011,402,Senador Cortes
3165602,2014,441,Senador Cortes
3165602,2013,447,Senador Cortes
3165602,2012,331,Senador Cortes
3165602,2010,452,Senador Cortes
3165602,2016,380,Senador Cortes
3165602,2015,420,Senador Cortes
3165602,2020,342,Senador Cortes
3165602,2017,446,Senador Cortes
3165602,2018,465,Senador Cortes
3165602,2019,443,Senador Cortes
3169059,2011,261,Tocos do Moji
3169059,2014,289,Tocos do Moji
3169059,2013,269,Tocos do Moji
3169059,2012,244,Tocos do Moji
3169059,2010,249,Tocos do Moji
3169059,2016,269,Tocos do Moji
3169059,2015,293,Tocos do Moji
3169059,2020,302,Tocos do Moji
3169059,2017,273,Tocos do Moji
3169059,2018,275,Tocos do Moji
3169059,2019,293,Tocos do Moji
3149002,2011,215,Pedra Dourada
3149002,2014,329,Pedra Dourada
3149002,2013,310,Pedra Dourada
3149002,2012,250,Pedra Dourada
3149002,2010,199,Pedra Dourada
3149002,2016,226,Pedra Dourada
3149002,2015,233,Pedra Dourada
3149002,2020,194,Pedra Dourada
3149002,2017,293,Pedra Dourada
3149002,2018,302,Pedra Dourada
3149002,2019,289,Pedra Dourada
3164506,2011,625,São Sebastião do Maranhão
3164506,2014,439,São Sebastião do Maranhão
3164506,2013,501,São Sebastião do Maranhão
3164506,2012,633,São Sebastião do Maranhão
3164506,2010,576,São Sebastião do Maranhão
3164506,2016,305,São Sebastião do Maranhão
3164506,2015,440,São Sebastião do Maranhão
3164506,2020,379,São Sebastião do Maranhão
3164506,2017,474,São Sebastião do Maranhão
3164506,2018,458,São Sebastião do Maranhão
3164506,2019,494,São Sebastião do Maranhão
3141405,2011,1768,Medina
3141405,2014,1977,Medina
3141405,2013,1982,Medina
3141405,2012,1845,Medina
3141405,2010,1587,Medina
3141405,2016,1903,Medina
3141405,2015,2081,Medina
3141405,2020,1467,Medina
3141405,2017,1767,Medina
3141405,2018,2102,Medina
3141405,2019,1654,Medina
3166105,2011,225,Senhora do Porto
3166105,2014,345,Senhora do Porto
3166105,2013,313,Senhora do Porto
3166105,2012,270,Senhora do Porto
3166105,2010,257,Senhora do Porto
3166105,2016,311,Senhora do Porto
3166105,2015,349,Senhora do Porto
3166105,2020,279,Senhora do Porto
3166105,2017,358,Senhora do Porto
3166105,2018,312,Senhora do Porto
3166105,2019,326,Senhora do Porto
3114907,2011,295,Casa Grande
3114907,2014,367,Casa Grande
3114907,2013,378,Casa Grande
3114907,2012,352,Casa Grande
3114907,2010,327,Casa Grande
3114907,2016,414,Casa Grande
3114907,2015,456,Casa Grande
3114907,2020,268,Casa Grande
3114907,2017,424,Casa Grande
3114907,2018,299,Casa Grande
3114907,2019,311,Casa Grande
3141207,2011,410,Matutina
3141207,2014,520,Matutina
3141207,2013,509,Matutina
3141207,2012,467,Matutina
3141207,2010,412,Matutina
3141207,2016,501,Matutina
3141207,2015,524,Matutina
3141207,2020,422,Matutina
3141207,2017,489,Matutina
3141207,2018,506,Matutina
3141207,2019,523,Matutina
3109808,2011,894,Cachoeira Dourada
3109808,2014,674,Cachoeira Dourada
3109808,2013,699,Cachoeira Dourada
3109808,2012,603,Cachoeira Dourada
3109808,2010,786,Cachoeira Dourada
3109808,2016,580,Cachoeira Dourada
3109808,2015,695,Cachoeira Dourada
3109808,2020,646,Cachoeira Dourada
3109808,2017,585,Cachoeira Dourada
3109808,2018,588,Cachoeira Dourada
3109808,2019,725,Cachoeira Dourada
3171402,2011,433,Vieiras
3171402,2014,401,Vieiras
3171402,2013,376,Vieiras
3171402,2012,460,Vieiras
3171402,2010,379,Vieiras
3171402,2016,345,Vieiras
3171402,2015,389,Vieiras
3171402,2020,327,Vieiras
3171402,2017,400,Vieiras
3171402,2018,400,Vieiras
3171402,2019,324,Vieiras
3134301,2011,459,Itumirim
3134301,2014,457,Itumirim
3134301,2013,475,Itumirim
3134301,2012,452,Itumirim
3134301,2010,442,Itumirim
3134301,2016,450,Itumirim
3134301,2015,482,Itumirim
3134301,2020,406,Itumirim
3134301,2017,491,Itumirim
3134301,2018,513,Itumirim
3134301,2019,474,Itumirim
3117108,2011,1175,Conceição da Aparecida
3117108,2014,1174,Conceição da Aparecida
3117108,2013,1099,Conceição da Aparecida
3117108,2012,1035,Conceição da Aparecida
3117108,2010,1134,Conceição da Aparecida
3117108,2016,1076,Conceição da Aparecida
3117108,2015,1200,Conceição da Aparecida
3117108,2020,1060,Conceição da Aparecida
3117108,2017,1071,Conceição da Aparecida
3117108,2018,1042,Conceição da Aparecida
3117108,2019,1042,Conceição da Aparecida
3148905,2011,809,Pedra do Indaiá
3148905,2014,1112,Pedra do Indaiá
3148905,2013,1064,Pedra do Indaiá
3148905,2012,894,Pedra do Indaiá
3148905,2010,728,Pedra do Indaiá
3148905,2016,954,Pedra do Indaiá
3148905,2015,978,Pedra do Indaiá
3148905,2020,1125,Pedra do Indaiá
3148905,2017,1060,Pedra do Indaiá
3148905,2018,1134,Pedra do Indaiá
3148905,2019,1184,Pedra do Indaiá
3108107,2011,528,Bonfim
3108107,2014,596,Bonfim
3108107,2013,554,Bonfim
3108107,2012,503,Bonfim
3108107,2010,517,Bonfim
3108107,2016,571,Bonfim
3108107,2015,610,Bonfim
3108107,2020,535,Bonfim
3108107,2017,604,Bonfim
3108107,2018,591,Bonfim
3108107,2019,596,Bonfim
3121100,2011,907,Delfim Moreira
3121100,2014,914,Delfim Moreira
3121100,2013,862,Delfim Moreira
3121100,2012,875,Delfim Moreira
3121100,2010,873,Delfim Moreira
3121100,2016,789,Delfim Moreira
3121100,2015,850,Delfim Moreira
3121100,2020,861,Delfim Moreira
3121100,2017,824,Delfim Moreira
3121100,2018,823,Delfim Moreira
3121100,2019,862,Delfim Moreira
3107208,2011,564,Bocaina de Minas
3107208,2014,661,Bocaina de Minas
3107208,2013,646,Bocaina de Minas
3107208,2012,532,Bocaina de Minas
3107208,2010,579,Bocaina de Minas
3107208,2016,609,Bocaina de Minas
3107208,2015,649,Bocaina de Minas
3107208,2020,493,Bocaina de Minas
3107208,2017,630,Bocaina de Minas
3107208,2018,631,Bocaina de Minas
3107208,2019,580,Bocaina de Minas
3114600,2011,552,Carrancas
3114600,2014,587,Carrancas
3114600,2013,522,Carrancas
3114600,2012,537,Carrancas
3114600,2010,520,Carrancas
3114600,2016,534,Carrancas
3114600,2015,572,Carrancas
3114600,2020,644,Carrancas
3114600,2017,601,Carrancas
3114600,2018,605,Carrancas
3114600,2019,667,Carrancas
3143609,2011,497,Morro da Garça
3143609,2014,483,Morro da Garça
3143609,2013,514,Morro da Garça
3143609,2012,406,Morro da Garça
3143609,2010,570,Morro da Garça
3143609,2016,505,Morro da Garça
3143609,2015,484,Morro da Garça
3143609,2020,359,Morro da Garça
3143609,2017,506,Morro da Garça
3143609,2018,489,Morro da Garça
3143609,2019,465,Morro da Garça
3158508,2011,488,Santana de Pirapama
3158508,2014,481,Santana de Pirapama
3158508,2013,423,Santana de Pirapama
3158508,2012,452,Santana de Pirapama
3158508,2010,426,Santana de Pirapama
3158508,2016,512,Santana de Pirapama
3158508,2015,646,Santana de Pirapama
3158508,2020,558,Santana de Pirapama
3158508,2017,500,Santana de Pirapama
3158508,2018,476,Santana de Pirapama
3158508,2019,463,Santana de Pirapama
3156304,2011,3221,Rodeiro
3156304,2014,3536,Rodeiro
3156304,2013,3336,Rodeiro
3156304,2012,3185,Rodeiro
3156304,2010,2978,Rodeiro
3156304,2016,3029,Rodeiro
3156304,2015,3191,Rodeiro
3156304,2020,3667,Rodeiro
3156304,2017,3299,Rodeiro
3156304,2018,3651,Rodeiro
3156304,2019,3505,Rodeiro
3126505,2011,440,Francisco Badaró
3126505,2014,490,Francisco Badaró
3126505,2013,455,Francisco Badaró
3126505,2012,347,Francisco Badaró
3126505,2010,439,Francisco Badaró
3126505,2016,315,Francisco Badaró
3126505,2015,459,Francisco Badaró
3126505,2020,292,Francisco Badaró
3126505,2017,555,Francisco Badaró
3126505,2018,444,Francisco Badaró
3126505,2019,472,Francisco Badaró
3140852,2011,1464,Matias Cardoso
3140852,2014,1258,Matias Cardoso
3140852,2013,1319,Matias Cardoso
3140852,2012,1338,Matias Cardoso
3140852,2010,1249,Matias Cardoso
3140852,2016,1532,Matias Cardoso
3140852,2015,1336,Matias Cardoso
3140852,2020,1202,Matias Cardoso
3140852,2017,1517,Matias Cardoso
3140852,2018,1424,Matias Cardoso
3140852,2019,1408,Matias Cardoso
3122355,2011,732,Divisa Alegre
3122355,2014,928,Divisa Alegre
3122355,2013,868,Divisa Alegre
3122355,2012,759,Divisa Alegre
3122355,2010,599,Divisa Alegre
3122355,2016,806,Divisa Alegre
3122355,2015,822,Divisa Alegre
3122355,2020,664,Divisa Alegre
3122355,2017,765,Divisa Alegre
3122355,2018,705,Divisa Alegre
3122355,2019,705,Divisa Alegre
3139102,2011,601,Madre de Deus de Minas
3139102,2014,685,Madre de Deus de Minas
3139102,2013,631,Madre de Deus de Minas
3139102,2012,573,Madre de Deus de Minas
3139102,2010,506,Madre de Deus de Minas
3139102,2016,718,Madre de Deus de Minas
3139102,2015,769,Madre de Deus de Minas
3139102,2020,839,Madre de Deus de Minas
3139102,2017,856,Madre de Deus de Minas
3139102,2018,927,Madre de Deus de Minas
3139102,2019,872,Madre de Deus de Minas
3116209,2011,349,Chiador
3116209,2014,327,Chiador
3116209,2013,346,Chiador
3116209,2012,224,Chiador
3116209,2010,487,Chiador
3116209,2016,392,Chiador
3116209,2015,380,Chiador
3116209,2020,226,Chiador
3116209,2017,349,Chiador
3116209,2018,312,Chiador
3116209,2019,336,Chiador
3108701,2011,296,Brás Pires
3108701,2014,330,Brás Pires
3108701,2013,333,Brás Pires
3108701,2012,304,Brás Pires
3108701,2010,272,Brás Pires
3108701,2016,360,Brás Pires
3108701,2015,388,Brás Pires
3108701,2020,174,Brás Pires
3108701,2017,340,Brás Pires
3108701,2018,259,Brás Pires
3108701,2019,340,Brás Pires
3115409,2011,256,Catas Altas da Noruega
3115409,2014,71,Catas Altas da Noruega
3115409,2013,311,Catas Altas da Noruega
3115409,2012,174,Catas Altas da Noruega
3115409,2010,257,Catas Altas da Noruega
3115409,2016,205,Catas Altas da Noruega
3115409,2015,315,Catas Altas da Noruega
3115409,2020,478,Catas Altas da Noruega
3115409,2017,255,Catas Altas da Noruega
3115409,2018,467,Catas Altas da Noruega
3115409,2019,367,Catas Altas da Noruega
3157500,2011,311,Santa Efigênia de Minas
3157500,2014,358,Santa Efigênia de Minas
3157500,2013,353,Santa Efigênia de Minas
3157500,2012,303,Santa Efigênia de Minas
3157500,2010,289,Santa Efigênia de Minas
3157500,2016,353,Santa Efigênia de Minas
3157500,2015,362,Santa Efigênia de Minas
3157500,2020,307,Santa Efigênia de Minas
3157500,2017,385,Santa Efigênia de Minas
3157500,2018,375,Santa Efigênia de Minas
3157500,2019,400,Santa Efigênia de Minas
3116803,2011,504,Coluna
3116803,2014,518,Coluna
3116803,2013,538,Coluna
3116803,2012,516,Coluna
3116803,2010,480,Coluna
3116803,2016,533,Coluna
3116803,2015,626,Coluna
3116803,2020,532,Coluna
3116803,2017,641,Coluna
3116803,2018,585,Coluna
3116803,2019,643,Coluna
3139805,2011,3082,Mar de Espanha
3139805,2014,3141,Mar de Espanha
3139805,2013,3093,Mar de Espanha
3139805,2012,3017,Mar de Espanha
3139805,2010,3137,Mar de Espanha
3139805,2016,3056,Mar de Espanha
3139805,2015,3145,Mar de Espanha
3139805,2020,3064,Mar de Espanha
3139805,2017,3185,Mar de Espanha
3139805,2018,3233,Mar de Espanha
3139805,2019,3277,Mar de Espanha
3138682,2011,371,Luislândia
3138682,2014,332,Luislândia
3138682,2013,432,Luislândia
3138682,2012,349,Luislândia
3138682,2010,407,Luislândia
3138682,2016,323,Luislândia
3138682,2015,282,Luislândia
3138682,2020,310,Luislândia
3138682,2017,360,Luislândia
3138682,2018,359,Luislândia
3138682,2019,357,Luislândia
3144409,2011,525,Natércia
3144409,2014,464,Natércia
3144409,2013,479,Natércia
3144409,2012,478,Natércia
3144409,2010,386,Natércia
3144409,2016,515,Natércia
3144409,2015,567,Natércia
3144409,2020,474,Natércia
3144409,2017,505,Natércia
3144409,2018,529,Natércia
3144409,2019,527,Natércia
3119906,2011,257,Córrego do Bom Jesus
3119906,2014,297,Córrego do Bom Jesus
3119906,2013,275,Córrego do Bom Jesus
3119906,2012,236,Córrego do Bom Jesus
3119906,2010,238,Córrego do Bom Jesus
3119906,2016,252,Córrego do Bom Jesus
3119906,2015,295,Córrego do Bom Jesus
3119906,2020,279,Córrego do Bom Jesus
3119906,2017,276,Córrego do Bom Jesus
3119906,2018,289,Córrego do Bom Jesus
3119906,2019,295,Córrego do Bom Jesus
3103801,2011,423,Arapuá
3103801,2014,614,Arapuá
3103801,2013,548,Arapuá
3103801,2012,520,Arapuá
3103801,2010,466,Arapuá
3103801,2016,557,Arapuá
3103801,2015,641,Arapuá
3103801,2020,551,Arapuá
3103801,2017,620,Arapuá
3103801,2018,599,Arapuá
3103801,2019,606,Arapuá
3100401,2011,333,Acaiaca
3100401,2014,410,Acaiaca
3100401,2013,364,Acaiaca
3100401,2012,322,Acaiaca
3100401,2010,291,Acaiaca
3100401,2016,418,Acaiaca
3100401,2015,409,Acaiaca
3100401,2020,455,Acaiaca
3100401,2017,462,Acaiaca
3100401,2018,478,Acaiaca
3100401,2019,463,Acaiaca
3164209,2011,801,São Romão
3164209,2014,887,São Romão
3164209,2013,477,São Romão
3164209,2012,814,São Romão
3164209,2010,747,São Romão
3164209,2016,758,São Romão
3164209,2015,900,São Romão
3164209,2020,684,São Romão
3164209,2017,850,São Romão
3164209,2018,942,São Romão
3164209,2019,970,São Romão
3105707,2011,553,Barra Longa
3105707,2014,517,Barra Longa
3105707,2013,508,Barra Longa
3105707,2012,562,Barra Longa
3105707,2010,522,Barra Longa
3105707,2016,536,Barra Longa
3105707,2015,477,Barra Longa
3105707,2020,482,Barra Longa
3105707,2017,513,Barra Longa
3105707,2018,502,Barra Longa
3105707,2019,497,Barra Longa
3118502,2011,154,Consolação
3118502,2014,170,Consolação
3118502,2013,157,Consolação
3118502,2012,151,Consolação
3118502,2010,138,Consolação
3118502,2016,133,Consolação
3118502,2015,172,Consolação
3118502,2020,152,Consolação
3118502,2017,181,Consolação
3118502,2018,170,Consolação
3118502,2019,171,Consolação
3144672,2011,273,Nova Belém
3144672,2014,247,Nova Belém
3144672,2013,240,Nova Belém
3144672,2012,236,Nova Belém
3144672,2010,207,Nova Belém
3144672,2016,175,Nova Belém
3144672,2015,279,Nova Belém
3144672,2020,158,Nova Belém
3144672,2017,247,Nova Belém
3144672,2018,232,Nova Belém
3144672,2019,255,Nova Belém
3130556,2011,395,Imbé de Minas
3130556,2014,430,Imbé de Minas
3130556,2013,446,Imbé de Minas
3130556,2012,335,Imbé de Minas
3130556,2010,391,Imbé de Minas
3130556,2016,512,Imbé de Minas
3130556,2015,478,Imbé de Minas
3130556,2020,460,Imbé de Minas
3130556,2017,559,Imbé de Minas
3130556,2018,532,Imbé de Minas
3130556,2019,532,Imbé de Minas
3156809,2011,1124,Sabinópolis
3156809,2014,1273,Sabinópolis
3156809,2013,1228,Sabinópolis
3156809,2012,1095,Sabinópolis
3156809,2010,1128,Sabinópolis
3156809,2016,1249,Sabinópolis
3156809,2015,1261,Sabinópolis
3156809,2020,1230,Sabinópolis
3156809,2017,1349,Sabinópolis
3156809,2018,1330,Sabinópolis
3156809,2019,1334,Sabinópolis
3125309,2011,491,Faria Lemos
3125309,2014,603,Faria Lemos
3125309,2013,536,Faria Lemos
3125309,2012,323,Faria Lemos
3125309,2010,484,Faria Lemos
3125309,2016,487,Faria Lemos
3125309,2015,612,Faria Lemos
3125309,2020,423,Faria Lemos
3125309,2017,581,Faria Lemos
3125309,2018,473,Faria Lemos
3125309,2019,530,Faria Lemos
3152170,2011,836,Ponto dos Volantes
3152170,2014,856,Ponto dos Volantes
3152170,2013,815,Ponto dos Volantes
3152170,2012,807,Ponto dos Volantes
3152170,2010,794,Ponto dos Volantes
3152170,2016,565,Ponto dos Volantes
3152170,2015,869,Ponto dos Volantes
3152170,2020,714,Ponto dos Volantes
3152170,2017,772,Ponto dos Volantes
3152170,2018,779,Ponto dos Volantes
3152170,2019,785,Ponto dos Volantes
3128501,2011,665,Guarará
3128501,2014,601,Guarará
3128501,2013,644,Guarará
3128501,2012,534,Guarará
3128501,2010,650,Guarará
3128501,2016,468,Guarará
3128501,2015,606,Guarará
3128501,2020,503,Guarará
3128501,2017,616,Guarará
3128501,2018,580,Guarará
3128501,2019,539,Guarará
3145877,2011,277,Orizânia
3145877,2014,418,Orizânia
3145877,2013,267,Orizânia
3145877,2012,219,Orizânia
3145877,2010,264,Orizânia
3145877,2016,367,Orizânia
3145877,2015,425,Orizânia
3145877,2020,371,Orizânia
3145877,2017,410,Orizânia
3145877,2018,467,Orizânia
3145877,2019,464,Orizânia
3146404,2011,652,Paineiras
3146404,2014,602,Paineiras
3146404,2013,596,Paineiras
3146404,2012,647,Paineiras
3146404,2010,597,Paineiras
3146404,2016,538,Paineiras
3146404,2015,572,Paineiras
3146404,2020,474,Paineiras
3146404,2017,535,Paineiras
3146404,2018,531,Paineiras
3146404,2019,485,Paineiras
3116100,2011,784,Chapada do Norte
3116100,2014,914,Chapada do Norte
3116100,2013,509,Chapada do Norte
3116100,2012,646,Chapada do Norte
3116100,2010,730,Chapada do Norte
3116100,2016,651,Chapada do Norte
3116100,2015,838,Chapada do Norte
3116100,2020,436,Chapada do Norte
3116100,2017,616,Chapada do Norte
3116100,2018,518,Chapada do Norte
3116100,2019,499,Chapada do Norte
3149200,2011,644,Pedrinópolis
3149200,2014,757,Pedrinópolis
3149200,2013,750,Pedrinópolis
3149200,2012,707,Pedrinópolis
3149200,2010,585,Pedrinópolis
3149200,2016,736,Pedrinópolis
3149200,2015,735,Pedrinópolis
3149200,2020,618,Pedrinópolis
3149200,2017,744,Pedrinópolis
3149200,2018,688,Pedrinópolis
3149200,2019,704,Pedrinópolis
3166600,2011,257,Serra da Saudade
3166600,2014,225,Serra da Saudade
3166600,2013,244,Serra da Saudade
3166600,2012,242,Serra da Saudade
3166600,2010,197,Serra da Saudade
3166600,2016,241,Serra da Saudade
3166600,2015,259,Serra da Saudade
3166600,2020,178,Serra da Saudade
3166600,2017,246,Serra da Saudade
3166600,2018,235,Serra da Saudade
3166600,2019,260,Serra da Saudade
3135605,2011,948,Jequitaí
3135605,2014,851,Jequitaí
